dataset_id,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,ACTN_CD,ACTN_INTNL_TXT,TRAN_TYPE_CD,ACTVY_DT
5470,474.13,6290.47,60,3,330,,frontier communications of america  inc.,southwest,california,MOBL,,TOUCH_ID,ALLOW,89030,NV,4/8/2019 10:44:35,2001-02-01 00:00:00,3/28/2021 21:8:23,3/28/2021,SCHPMT,P2P_COMMIT,P2P,3/28/2021
5471,246.62,0,61,4,38,,comcast,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,77459,TX,,1999-04-30 00:00:00,1/11/2021 20:23:42,1/11/2021,SCHPMT,P2P_COMMIT,P2P,1/11/2021
5472,462.06,1604.29,81,9,1989,3/18/2017 4:41:16,t-mobile usa  inc.,south central,texas,ONLN,,FACE_ID,ALLOW,85268,AZ,11/4/2018 12:6:49,2002-11-30 00:00:00,7/26/2021 11:41:16,7/26/2021,SCHPMT,P2P_COMMIT,P2P,7/26/2021
5473,11.96,2989.95,52,3,1182,3/17/2021 4:15:4,mediacom communications corp,great lakes,minnesota,MOBL,,FACE_ID,ALLOW,85023,AZ,,1910-04-26 00:00:00,3/16/2021 13:15:4,3/16/2021,SCHPMT,P2P_COMMIT,P2P,3/16/2021
5474,187.89,0,71,19,938,,charter communications inc,southeast,south carolina,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,78521,TX,,2001-11-14 00:00:00,4/27/2021 6:37:45,4/27/2021,SCHPMT,P2P_COMMIT,P2P,4/27/2021
5475,20.47,88113.6,28,5,65,,cellco partnership dba verizon wireless,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,33972,FL,6/8/2019 6:51:49,1995-12-18 00:00:00,5/16/2021 15:44:24,5/16/2021,SCHPMT,P2P_COMMIT,P2P,5/16/2021
5476,178.84,714.42,92,12,1824,12/13/2020 13:40:59,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85142,AZ,,1997-01-11 00:00:00,7/21/2021 11:40:59,7/21/2021,SCHPMT,P2P_COMMIT,P2P,7/21/2021
5477,485.69,4499.41,20,4,0,4/12/2021 12:9:37,,,,ONLN,DESKTOP,UN_PWD,ALLOW,97760,OR,5/5/2020 12:50:5,1994-10-16 00:00:00,3/24/2021 16:9:37,3/24/2021,SCHPMT,P2P_COMMIT,P2P,3/24/2021
5478,11.51,148156.5,72,6,312,,,,,MOBL,MOBILE,UN_PWD,ALLOW,80022,CO,,2000-06-28 00:00:00,2/16/2021 17:12:5,2/16/2021,SCHPMT,P2P_COMMIT,P2P,2/16/2021
5479,50.21,0,64,3,846,8/18/2020 14:55:55,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,95821,CA,6/8/2019 6:39:33,1995-05-20 00:00:00,1/29/2021 15:55:55,1/29/2021,SCHPMT,P2P_COMMIT,P2P,1/29/2021
5480,489.4,3190.29,46,7,2155,6/5/2020 15:53:57,summit broadband,southeast,florida,ONLN,DESKTOP,FACE_ID,ALLOW,80120,CO,3/0/2020 6:52:8,2021-06-11 00:00:00,2021-06-11 00:00:00,2021-06-11 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-06-11 00:00:00
5481,110.12,9959.86,55,5,757,9/19/2018 18:3:17,cal.net  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,11691,NY,6/0/2020 23:29:10,2001-07-11 00:00:00,3/8/2021 14:3:17,3/8/2021,SCHPMT,P2P_COMMIT,P2P,3/8/2021
5482,495.29,1611.33,71,6,0,4/3/2020 12:41:21,,,,MOBL,MOBILE,UN_PWD,ALLOW,53959,WI,5/15/2019 10:15:42,1992-04-01 00:00:00,1/10/2021 13:41:21,1/10/2021,SCHPMT,P2P_COMMIT,P2P,1/10/2021
5483,1203.09,39786.24,78,10,1760,,cox communications inc.,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,77068,TX,,2017-05-05 00:00:00,5/1/2021 7:12:24,5/1/2021,SCHPMT,P2P_COMMIT,P2P,5/1/2021
5484,0.01,0,32,10,2,5/18/2019 4:21:44,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85326,AZ,,1991-04-09 00:00:00,4/7/2021 6:21:44,4/7/2021,SCHPMT,P2P_COMMIT,P2P,4/7/2021
5485,0.01,0,68,6,136,11/25/2019 4:3:41,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,90012,CA,,1997-08-04 00:00:00,7/11/2021 15:3:41,7/11/2021,SCHPMT,P2P_COMMIT,P2P,7/11/2021
5486,489.03,2332.66,77,8,750,12/11/2020 8:17:15,,,,MOBL,,UN_PWD,ALLOW,90241,CA,5/13/2020 8:5:57,1977-11-14 00:00:00,3/14/2021 12:17:15,3/14/2021,SCHPMT,P2P_COMMIT,P2P,3/14/2021
5487,492.88,3975.04,18,7,581,6/18/2021 9:10:30,,,,MOBL,DESKTOP,UN_PWD,ALLOW,90065,CA,,1990-10-07 00:00:00,7/5/2021 11:10:30,7/5/2021,SCHPMT,P2P_COMMIT,P2P,7/5/2021
5488,30.55,0,61,2,551,,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,6511,CT,,2016-04-09 00:00:00,1/14/2021 10:36:2,1/14/2021,SCHPMT,P2P_COMMIT,P2P,1/14/2021
5489,487.82,3200.08,79,8,0,3/17/2021 12:56:55,yellowknife wireless company  llc,pacific northwest,oregon,ONLN,MOBILE,UN_PWD,ALLOW,94591,CA,5/0/2020 23:52:48,1998-10-21 00:00:00,2/26/2021 7:14:46,2/26/2021,SCHPMT,P2P_COMMIT,P2P,2/26/2021
5490,2091.34,21545.59,66,7,383,,konecta de mexico  s. de r.l. de c.v.,unknown,baja california,MOBL,MOBILE,FACE_ID,ALLOW,19720,DE,7/15/2019 6:50:16,1982-04-22 00:00:00,1/24/2021 12:0:51,1/24/2021,SCHPMT,P2P_COMMIT,P2P,1/24/2021
5491,97.13,1050.41,46,5,60,,cox communications inc.,southwest,arizona,ONLN,MOBILE,TOUCH_ID,ALLOW,15243,PA,,2002-10-01 00:00:00,4/26/2021 11:31:40,4/26/2021,SCHPMT,P2P_COMMIT,P2P,4/26/2021
5492,2.83,2829.02,75,4,476,5/14/2021 18:6:11,cox communications inc.,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,92376,CA,6/26/2019 6:23:57,2004-04-06 00:00:00,3/19/2021 7:6:11,3/19/2021,SCHPMT,P2P_COMMIT,P2P,3/19/2021
5493,489.69,3625.87,50,20,6,1/15/2020 6:4:38,charter communications inc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,7011,NJ,11/7/2021 7:50:5,2006-06-09 00:00:00,3/14/2021 22:4:38,3/14/2021,SCHPMT,P2P_COMMIT,P2P,3/14/2021
5494,121.07,2408.05,91,7,2355,,,,,MOBL,TABLET,UN_PWD,ALLOW,92604,CA,11/7/2020 6:18:0,1979-10-04 00:00:00,7/2/2021 3:29:19,7/2/2021,SCHPMT,P2P_COMMIT,P2P,7/2/2021
5495,12.69,0,55,10,609,2/28/2020 19:13:49,at&t mobility llc,pacific northwest,washington,MOBL,,FACE_ID,ALLOW,95020,CA,5/20/2018 2:57:33,2016-05-15 00:00:00,3/18/2021 4:13:49,3/18/2021,SCHPMT,P2P_COMMIT,P2P,3/18/2021
5496,15.16,0,65,8,1198,4/4/2020 7:53:23,at&t mobility llc,south central,texas,MOBL,MOBILE,FACE_ID,ALLOW,76085,TX,2/8/2020 11:45:37,1998-03-13 00:00:00,5/14/2021 18:53:23,5/14/2021,SCHPMT,P2P_COMMIT,P2P,5/14/2021
5497,487.87,2825.58,48,5,0,6/20/2021 12:31:25,,,,ONLN,,UN_PWD,ALLOW,76177,TX,5/6/2020 14:49:58,2001-02-19 00:00:00,6/21/2021 17:31:25,6/21/2021,SCHPMT,P2P_COMMIT,P2P,6/21/2021
5498,1155.11,59796.77,66,14,62,6/18/2020 16:7:20,charter communications,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,78240,TX,,1995-04-21 00:00:00,4/25/2021 18:0:51,4/25/2021,SCHPMT,P2P_COMMIT,P2P,4/25/2021
5499,0.01,2588.61,62,9,1129,,charter communications,southwest,california,MOBL,,UN_PWD,ALLOW,90265,CA,1/31/2018 6:28:58,1998-06-13 00:00:00,4/2/2021 8:36:31,4/2/2021,SCHPMT,P2P_COMMIT,P2P,4/2/2021
5500,3.28,1061.96,46,5,377,4/9/2017 2:13:38,comcast,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,94541,CA,11/8/2020 6:35:43,2001-01-29 00:00:00,7/17/2021 10:13:38,7/17/2021,SCHPMT,P2P_COMMIT,P2P,7/17/2021
5501,7.41,70.13,54,6,795,,comcast,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,85140,AZ,7/27/2019 15:42:37,2000-04-30 00:00:00,7/25/2021 10:41:36,7/25/2021,SCHPMT,P2P_COMMIT,P2P,7/25/2021
5502,11.22,705.92,60,6,121,5/13/2020 1:11:58,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,91739,CA,9/12/2018 6:14:44,2001-05-22 00:00:00,2/28/2021 13:11:58,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021
5503,494.38,11253.3,53,4,0,12/8/2020 18:0:52,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92019,CA,4/23/2020 11:13:0,1997-05-05 00:00:00,6/19/2021 10:0:52,6/19/2021,SCHPMT,P2P_COMMIT,P2P,6/19/2021
5504,1.23,864.88,53,9,336,5/28/2018 17:50:27,comcast cable communications  llc,southwest,arizona,MOBL,,FACE_ID,ALLOW,28412,NC,7/7/2020 10:18:28,1992-08-03 00:00:00,3/6/2021 7:50:27,3/6/2021,SCHPMT,P2P_COMMIT,P2P,3/6/2021
5505,24.46,124.95,61,2,1067,9/18/2020 14:3:49,comcast cable communications  llc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,90305,CA,4/22/2019 6:45:37,2013-02-28 00:00:00,7/21/2021 19:3:49,7/21/2021,SCHPMT,P2P_COMMIT,P2P,7/21/2021
5506,26.89,2263.69,62,12,648,,google fiber inc.,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,92651,CA,,1998-11-17 00:00:00,6/9/2021 12:48:9,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021
5507,8.13,0,66,4,2247,9/18/2017 9:24:46,,,,MOBL,MOBILE,UN_PWD,ALLOW,88203,NM,7/8/2019 6:50:2,2016-06-21 00:00:00,2/13/2021 19:24:46,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021
5508,493.61,4743.74,53,3,75,9/3/2021 10:21:49,,,,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,29609,SC,5/11/2018 13:50:5,2019-01-20 00:00:00,4/15/2021 2:21:49,4/15/2021,SCHPMT,P2P_COMMIT,P2P,4/15/2021
5509,474.74,5463.93,41,5,1690,12/1/2021 4:3:6,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91739,CA,5/8/2020 6:48:58,1991-04-30 00:00:00,2/1/2021 6:3:6,2/1/2021,SCHPMT,P2P_COMMIT,P2P,2/1/2021
5510,97.26,3856.22,70,11,2602,7/2/2020 4:19:4,viasat inc.,south central,texas,ONLN,MOBILE,AFA_PL,ALLOW,46614,IN,9/8/2018 5:2:51,2001-06-27 00:00:00,6/13/2021 17:19:4,6/13/2021,SCHPMT,P2P_COMMIT,P2P,6/13/2021
5511,0.01,0,61,3,71,2/18/2020 4:42:30,centurylink communications  llc,southwest,arizona,ONLN,DESKTOP,UN_PWD,ALLOW,77459,TX,,1990-05-01 00:00:00,3/19/2021 15:42:30,3/19/2021,SCHPMT,P2P_COMMIT,P2P,3/19/2021
5512,69.87,114233.98,40,4,365,2/18/2020 6:53:34,charter communications inc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,93536,CA,,2015-02-01 00:00:00,5/22/2021 10:53:34,5/22/2021,SCHPMT,P2P_COMMIT,P2P,5/22/2021
5513,370.06,2257.35,52,0,143,10/29/2020 12:7:20,telecomunicaciones movilnet,unknown,distrito capital,MOBL,DESKTOP,TOUCH_ID,ALLOW,95838,CA,1/0/2020 17:50:5,1998-04-27 00:00:00,1/21/2021 12:7:20,1/21/2021,SCHPMT,P2P_COMMIT,P2P,1/21/2021
5514,0.01,0,61,5,512,1/18/2017 3:7:20,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,90501,CA,7/5/2019 1:45:37,1998-11-08 00:00:00,6/3/2021 11:0:51,6/3/2021,SCHPMT,P2P_COMMIT,P2P,6/3/2021
5515,9.53,0,34,6,4,5/15/2020 13:7:18,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,78521,TX,,2003-08-05 00:00:00,6/20/2021 10:7:18,6/20/2021,SCHPMT,P2P_COMMIT,P2P,6/20/2021
5516,0.01,0,38,2,15,6/15/2019 13:24:56,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,85208,AZ,,1989-07-06 00:00:00,2/18/2021 15:24:56,2/18/2021,SCHPMT,P2P_COMMIT,P2P,2/18/2021
5517,0.01,0,49,3,1109,5/17/2020 4:31:46,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,87420,NM,7/4/2017 12:9:53,2015-06-30 00:00:00,7/2/2021 11:31:46,7/2/2021,SCHPMT,P2P_COMMIT,P2P,7/2/2021
5518,492.87,3881.47,48,13,2361,4/2/2021 16:20:25,hurricane electric llc,mid atlantic,virginia,MOBL,TABLET,UN_PWD,CHALLENGE_SUCCESS,7087,NJ,5/19/2020 14:50:5,1990-06-20 00:00:00,2/10/2021 12:20:25,2/10/2021,SCHPMT,P2P_COMMIT,P2P,2/10/2021
5519,14.01,12736.52,63,4,96,3/2/2020 11:41:52,charter communications,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,28056,NC,,2020-04-11 00:00:00,7/30/2021 15:41:52,7/30/2021,SCHPMT,P2P_COMMIT,P2P,7/30/2021
5520,14.08,0,22,5,169,,cellco partnership dba verizon wireless,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,90720,CA,3/25/2019 8:45:37,1996-09-07 00:00:00,2/1/2021 11:17:23,2/1/2021,SCHPMT,P2P_COMMIT,P2P,2/1/2021
5521,494.9,12127.38,45,10,44,,hughes network systems,pacific northwest,washington,ONLN,,UN_PWD,ALLOW,89141,NV,,1969-04-28 00:00:00,2/13/2021 12:16:4,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021
5522,493.01,3128.82,81,6,0,8/10/2021 12:56:55,,,,MOBL,MOBILE,TOUCH_ID,ALLOW,94587,CA,1/1/2020 12:59:12,2003-08-01 00:00:00,1/30/2021 14:14:46,1/30/2021,SCHPMT,P2P_COMMIT,P2P,1/30/2021
5523,12.53,4736.56,47,13,1145,12/18/2021 13:27:50,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,55431,MN,,1997-05-18 00:00:00,1/7/2021 11:27:50,1/7/2021,SCHPMT,P2P_COMMIT,P2P,1/7/2021
5524,0.24,0,67,5,304,8/20/2021 20:22:52,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85339,AZ,,1995-05-16 00:00:00,5/8/2021 11:22:52,5/8/2021,SCHPMT,P2P_COMMIT,P2P,5/8/2021
5525,858.06,16414.99,45,3,90,,cox communications inc.,southwest,nevada,MOBL,PHONE,FACE_ID,ALLOW,33129,FL,5/8/2018 6:45:37,2018-04-18 00:00:00,3/29/2021 9:0:51,3/29/2021,SCHPMT,P2P_COMMIT,P2P,3/29/2021
5526,483.67,469.34,65,2,329,4/11/2020 12:7:20,,,,MOBL,,FACE_ID,ALLOW,33162,FL,4/8/2017 23:45:37,1996-07-01 00:00:00,3/24/2021 9:0:51,3/24/2021,SCHPMT,P2P_COMMIT,P2P,3/24/2021
5527,18.36,2579.06,53,4,86,5/31/2021 3:34:27,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,80121,CO,,1998-01-13 00:00:00,6/14/2021 8:34:27,6/14/2021,SCHPMT,P2P_COMMIT,P2P,6/14/2021
5528,489.28,3303.37,65,5,584,6/12/2019 10:56:55,,,,ONLN,MOBILE,UN_PWD,ALLOW,90065,CA,5/23/2020 10:50:5,1970-04-16 00:00:00,1/6/2021 10:14:46,1/6/2021,SCHPMT,P2P_COMMIT,P2P,1/6/2021
5529,32.28,6273.71,40,8,364,10/12/2018 8:59:45,granite telecommunications llc,northeast,massachusetts,MOBL,MOBILE,AFA_PL,ALLOW,33703,FL,6/0/2021 13:50:5,1968-02-07 00:00:00,6/23/2021 14:59:45,6/23/2021,SCHPMT,P2P_COMMIT,P2P,6/23/2021
5530,492.81,2808,47,11,424,6/30/2020 23:41:7,atria convergence technologies pvt ltd,unknown,telangana,ONLN,DESKTOP,UN_PWD,ALLOW,94303,CA,3/6/2020 19:18:29,2015-07-22 00:00:00,4/15/2021 10:41:7,4/15/2021,SCHPMT,P2P_COMMIT,P2P,4/15/2021
5531,495.05,3015.56,75,1,162,3/16/2021 16:3:16,tds telecom,pacific northwest,idaho,ONLN,MOBILE,UN_PWD,ALLOW,76655,TX,6/0/2019 23:50:5,1998-11-13 00:00:00,2/8/2021 8:3:16,2/8/2021,SCHPMT,P2P_COMMIT,P2P,2/8/2021
5532,56.44,20218.99,77,5,1707,8/18/2020 15:21:46,charter communications inc,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,76043,TX,,1996-10-03 00:00:00,1/14/2021 14:21:46,1/14/2021,SCHPMT,P2P_COMMIT,P2P,1/14/2021
5533,9.08,0,61,9,807,,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92505,CA,1/8/2019 6:17:35,1994-05-03 00:00:00,6/11/2021 18:0:51,6/11/2021,SCHPMT,P2P_COMMIT,P2P,6/11/2021
5534,489.48,2197.48,73,4,0,12/16/2019 6:50:17,virgin media limited,north west,liverpool,ONLN,,UN_PWD,ALLOW,36527,AL,5/24/2021 10:50:5,2003-08-17 00:00:00,1/25/2021 10:50:17,1/25/2021,SCHPMT,P2P_COMMIT,P2P,1/25/2021
5535,488.2,3839.89,60,4,0,3/11/2021 4:55:17,,,,ONLN,MOBILE,UN_PWD,ALLOW,92113,CA,9/17/2018 7:22:38,2016-04-11 00:00:00,6/22/2021 10:55:17,6/22/2021,SCHPMT,P2P_COMMIT,P2P,6/22/2021
5536,938.6,42180.72,15,4,372,,wholesale services provider,unknown,victoria,MOBL,,FACE_ID,CHALLENGE_SUCCESS,32796,FL,,1998-05-30 00:00:00,4/22/2021 4:23:59,4/22/2021,SCHPMT,P2P_COMMIT,P2P,4/22/2021
5537,0.01,0,64,5,228,9/16/2020 11:7:20,t-mobile usa  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,80602,CO,8/23/2018 6:9:49,2000-10-08 00:00:00,3/25/2021 10:0:51,3/25/2021,SCHPMT,P2P_COMMIT,P2P,3/25/2021
5538,491.44,14213.17,81,4,918,2/4/2019 17:56:55,celtel nigeria limited t.a zain,unknown,lagos,ONLN,,UN_PWD,ALLOW,95602,CA,,1988-11-15 00:00:00,6/9/2021 10:14:46,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021
5539,40.43,2383.23,60,3,256,3/30/2021 15:0:33,att services inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,11211,NY,,1977-10-01 00:00:00,5/16/2021 15:0:33,5/16/2021,SCHPMT,P2P_COMMIT,P2P,5/16/2021
5540,10.03,15614.43,47,4,265,5/27/2017 17:37:38,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,55122,MN,,1996-04-19 00:00:00,6/1/2021 17:37:38,6/1/2021,SCHPMT,P2P_COMMIT,P2P,6/1/2021
5541,487.71,6638.21,59,3,117,7/29/2017 4:36:23,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,29560,SC,5/19/2018 11:10:15,1994-08-03 00:00:00,1/22/2021 21:36:23,1/22/2021,SCHPMT,P2P_COMMIT,P2P,1/22/2021
5542,8.66,1661.45,61,4,1054,6/3/2021 4:1:17,charter communications,southwest,california,MOBL,DESKTOP,TOUCH_ID,ALLOW,98116,WA,,2014-10-03 00:00:00,2/13/2021 4:1:17,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021
5543,10.51,10509.9,46,3,1801,,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,TOUCH_ID,ALLOW,86515,AZ,10/5/2019 18:33:6,2004-12-25 00:00:00,6/25/2021 7:36:58,6/25/2021,SCHPMT,P2P_COMMIT,P2P,6/25/2021
5544,3.07,3197.03,52,4,12,12/7/2017 14:3:3,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,FACE_ID,ALLOW,95123,CA,9/30/2019 13:45:37,2013-06-15 00:00:00,6/17/2021 15:3:3,6/17/2021,SCHPMT,P2P_COMMIT,P2P,6/17/2021
5545,487.03,2674.61,77,6,0,1/10/2020 19:59:0,charter communications inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,85042,AZ,5/23/2021 12:19:16,1988-04-16 00:00:00,8/25/2021 5:59:0,8/25/2021,SCHPMT,P2P_COMMIT,P2P,8/25/2021
5546,59.59,0,39,3,509,3/12/2019 4:14:59,cox communications inc.,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,85225,AZ,7/20/2020 14:45:37,2001-11-03 00:00:00,5/2/2021 11:14:59,5/2/2021,SCHPMT,P2P_COMMIT,P2P,5/2/2021
5547,485.86,27244.26,75,0,0,11/28/2021 11:42:23,,,,ONLN,MOBILE,UN_PWD,ALLOW,91350,CA,5/0/2020 14:53:39,2002-07-01 00:00:00,1/31/2021 19:42:23,1/31/2021,SCHPMT,P2P_COMMIT,P2P,1/31/2021
5548,7.48,1570.26,19,5,2739,6/30/2018 4:14:57,frontier communications of america  inc.,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,77034,TX,4/9/2019 6:45:37,2021-05-05 00:00:00,2021-05-05 00:00:00,2021-05-05 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-05-05 00:00:00
5549,491.99,3797.35,58,3,0,3/27/2021 19:8:38,cox communications inc.,south central,louisiana,MOBL,MOBILE,UN_PWD,ALLOW,90027,CA,5/17/2020 9:32:0,1994-08-26 00:00:00,3/11/2021 12:8:38,3/11/2021,SCHPMT,P2P_COMMIT,P2P,3/11/2021
5550,474.98,1288.66,61,4,718,10/2/2017 8:7:20,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,91724,CA,7/12/2019 16:45:37,1999-04-17 00:00:00,5/2/2021 11:0:51,5/2/2021,SCHPMT,P2P_COMMIT,P2P,5/2/2021
5551,387.75,3792.89,28,43,105,,mediacom communications corp,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,33617,FL,7/8/2017 9:58:27,2021-02-18 00:00:00,6/14/2021 0:5:6,6/14/2021,SCHPMT,P2P_COMMIT,P2P,6/14/2021
5552,8.62,39432.54,21,12,100,10/18/2020 4:58:54,comcast,southeast,florida,ONLN,DESKTOP,UN_PWD,ALLOW,35243,AL,12/14/2020 1:24:28,1994-02-10 00:00:00,6/29/2021 17:58:54,6/29/2021,SCHPMT,P2P_COMMIT,P2P,6/29/2021
5553,54.55,129.88,93,7,0,1/12/2021 9:7:20,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,65203,MO,9/2/2019 15:45:37,2021-12-16 00:00:00,2021-12-16 00:00:00,2021-12-16 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-12-16 00:00:00
5554,158.08,36012.52,48,33,86,,cox communications inc.,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,84721,UT,,1996-08-18 00:00:00,2/24/2021 7:24:31,2/24/2021,SCHPMT,P2P_COMMIT,P2P,2/24/2021
5555,472.1,2438.21,68,9,1065,5/31/2019 10:0:39,west coast internet incorporated,southwest,california,ONLN,,UN_PWD,ALLOW,85020,AZ,6/29/2019 14:45:37,2010-04-29 00:00:00,2/26/2021 11:0:39,2/26/2021,SCHPMT,P2P_COMMIT,P2P,2/26/2021
5556,491.42,151730.33,92,8,1364,9/18/2021 6:10:48,"sierra communications, inc.",mountain,new mexico,ONLN,DESKTOP,UN_PWD,ALLOW,93309,CA,2/2/2020 15:53:17,1988-01-01 00:00:00,5/28/2021 10:10:48,5/28/2021,SCHPMT,P2P_COMMIT,P2P,5/28/2021
5557,6.46,0,78,3,2472,3/15/2017 4:0:41,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,94531,CA,,2001-07-01 00:00:00,1/3/2021 7:0:41,1/3/2021,SCHPMT,P2P_COMMIT,P2P,1/3/2021
5558,483.75,0,39,4,6,5/8/2021 16:3:55,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,85634,AZ,9/8/2019 21:45:37,1998-07-03 00:00:00,3/24/2021 7:3:55,3/24/2021,SCHPMT,P2P_COMMIT,P2P,3/24/2021
5559,487.88,3515.95,69,5,1,7/3/2020 17:28:56,,,,ONLN,MOBILE,UN_PWD,ALLOW,97603,OR,5/3/2019 10:50:5,1997-01-13 00:00:00,2/9/2021 10:28:56,2/9/2021,SCHPMT,P2P_COMMIT,P2P,2/9/2021
5560,484.45,140067.36,81,19,633,12/1/2021 13:7:20,cellco partnership dba verizon wireless,great lakes,minnesota,MOBL,,UN_PWD,ALLOW,85739,AZ,,2016-12-13 00:00:00,1/20/2021 10:0:51,1/20/2021,SCHPMT,P2P_COMMIT,P2P,1/20/2021
5561,0.01,151.22,73,2,97,12/28/2021 13:30:23,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,80229,CO,12/8/2020 6:39:47,1993-02-20 00:00:00,3/20/2021 10:30:23,3/20/2021,SCHPMT,P2P_COMMIT,P2P,3/20/2021
5562,59.21,0,73,6,28,12/24/2021 7:11:14,frontier communications of america  inc.,southwest,california,MOBL,DESKTOP,UN_PWD,CHALLENGE_SUCCESS,28457,NC,,1994-05-10 00:00:00,3/24/2021 3:11:14,3/24/2021,SCHPMT,P2P_COMMIT,P2P,3/24/2021
5563,491.88,3385.36,43,5,980,,hemingford telephone,midwest,nebraska,ONLN,,UN_PWD,ALLOW,33441,FL,5/16/2020 3:42:44,1990-06-18 00:00:00,4/6/2021 22:56:6,4/6/2021,SCHPMT,P2P_COMMIT,P2P,4/6/2021
5564,5.98,157.86,28,7,313,11/19/2020 5:20:59,charter communications inc,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,95111,CA,,2013-12-04 00:00:00,7/21/2021 13:20:59,7/21/2021,SCHPMT,P2P_COMMIT,P2P,7/21/2021
5565,3.9,0,45,3,337,3/31/2021 14:21:10,att services inc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,34232,FL,12/8/2020 10:34:47,1995-03-13 00:00:00,4/2/2021 18:21:10,4/2/2021,SCHPMT,P2P_COMMIT,P2P,4/2/2021
