TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,ACTN_CD,ACTN_INTNL_TXT,TRAN_TYPE_CD,ACTVY_DT,FRAUD_NONFRAUD
488.27,4288.14,69,8,1302,2/14/2020 7:49:9,,,,ONLN,MOBILE,UN_PWD,ALLOW,98640,WA,,2002-08-12 00:00:00,2/9/2021 10:49:9,2/9/2021,SCHPMT,P2P_COMMIT,P2P,2/9/2021,Fraud
455.35,0,29,13,831,6/14/2017 13:32:1,cox communications inc.,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,94062,CA,,2004-06-05 00:00:00,2/11/2021 18:32:1,2/11/2021,SCHPMT,P2P_COMMIT,P2P,2/11/2021,Non-Fraud
470.62,170665.29,45,10,348,12/29/2019 11:15:48,,,,ONLN,,UN_PWD,CHALLENGE_SUCCESS,92029,CA,,2018-08-17 00:00:00,6/25/2021 15:15:48,6/25/2021,SCHPMT,P2P_COMMIT,P2P,6/25/2021,Non-Fraud
41.19,0,61,3,1537,9/18/2021 10:22:42,comcast,southwest,california,ONLN,MOBILE,AFA_PL,ALLOW,55422,MN,1/8/2018 18:10:15,1998-06-12 00:00:00,2/18/2021 9:22:42,2/18/2021,SCHPMT,P2P_COMMIT,P2P,2/18/2021,Non-Fraud
30.91,0,72,2,32,2/15/2017 4:38:45,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,77084,TX,,1991-06-05 00:00:00,3/19/2021 16:38:45,3/19/2021,SCHPMT,P2P_COMMIT,P2P,3/19/2021,Non-Fraud
487.18,2133.89,81,3,0,2/15/2020 12:42:44,,,,ONLN,MOBILE,UN_PWD,ALLOW,55106,MN,5/22/2018 9:51:43,1998-05-29 00:00:00,1/5/2021 16:42:44,1/5/2021,SCHPMT,P2P_COMMIT,P2P,1/5/2021,Fraud
8.94,7110.24,70,3,467,,cox communications inc.,southwest,california,ONLN,DESKTOP,FACE_ID,ALLOW,95355,CA,12/26/2017 6:45:37,1998-03-01 00:00:00,2/28/2021 11:0:51,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021,Non-Fraud
488.36,6891.28,44,14,1526,11/15/2019 4:1:53,hughes network systems,pacific northwest,washington,MOBL,MOBILE,UN_PWD,ALLOW,90222,CA,7/29/2017 13:41:47,1961-09-07 00:00:00,7/28/2021 0:1:53,7/28/2021,SCHPMT,P2P_COMMIT,P2P,7/28/2021,Non-Fraud
0.01,0,48,4,45,2/16/2020 4:31:59,charter communications inc,southwest,california,ONLN,DESKTOP,TOUCH_ID,ALLOW,76028,TX,,2004-01-03 00:00:00,7/21/2021 18:31:59,7/21/2021,SCHPMT,P2P_COMMIT,P2P,7/21/2021,Non-Fraud
493.83,3193.88,64,3,639,3/14/2021 10:34:9,southern new england telephone company and snet america  inc.,northeast,connecticut,ONLN,DESKTOP,UN_PWD,ALLOW,61244,IL,9/27/2021 17:0:36,1992-03-02 00:00:00,4/6/2021 10:34:9,4/6/2021,SCHPMT,P2P_COMMIT,P2P,4/6/2021,Fraud
38.32,0,44,6,1120,11/18/2020 6:9:3,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,87417,NM,,1997-09-19 00:00:00,7/22/2021 18:9:3,7/22/2021,SCHPMT,P2P_COMMIT,P2P,7/22/2021,Non-Fraud
35.9,0,39,5,215,,t-mobile usa  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,77066,TX,,2003-06-29 00:00:00,5/10/2021 8:0:51,5/10/2021,SCHPMT,P2P_COMMIT,P2P,5/10/2021,Non-Fraud
0.01,0,62,25,99,5/30/2017 4:24:12,charter communications inc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,10512,NY,,2001-12-30 00:00:00,7/10/2021 23:24:12,7/10/2021,SCHPMT,P2P_COMMIT,P2P,7/10/2021,Non-Fraud
25.4,280.11,71,3,2780,12/3/2020 11:21:35,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,89156,NV,,2019-07-13 00:00:00,2/11/2021 11:21:35,2/11/2021,SCHPMT,P2P_COMMIT,P2P,2/11/2021,Non-Fraud
489.6,66000.5,70,7,376,,charter communications inc,south central,texas,ONLN,MOBILE,AFA_PL,ALLOW,80906,CO,2/5/2019 17:45:37,2012-07-18 00:00:00,2/10/2021 16:3:51,2/10/2021,SCHPMT,P2P_COMMIT,P2P,2/10/2021,Non-Fraud
0.01,2253.71,67,9,393,9/30/2017 7:18:56,charter communications inc,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,91607,CA,,1998-10-29 00:00:00,6/1/2021 16:18:56,6/1/2021,SCHPMT,P2P_COMMIT,P2P,6/1/2021,Non-Fraud
490.93,8512.11,42,8,3,6/11/2021 12:10:35,,,,ONLN,MOBILE,UN_PWD,ALLOW,95124,CA,5/16/2020 23:23:23,1977-02-01 00:00:00,5/24/2021 6:10:35,5/24/2021,SCHPMT,P2P_COMMIT,P2P,5/24/2021,Fraud
324.64,12724.55,73,5,209,8/3/2020 21:12:42,charter communications inc,southwest,california,MOBL,MOBILE,AFA_PL,ALLOW,76109,TX,7/12/2019 13:45:37,1992-10-25 00:00:00,2/28/2021 12:12:42,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021,Non-Fraud
490.9,3759.19,66,3,28,6/13/2021 16:43:56,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,92116,CA,5/0/2020 1:50:5,2016-02-17 00:00:00,7/5/2021 14:43:56,7/5/2021,SCHPMT,P2P_COMMIT,P2P,7/5/2021,Fraud
490.08,1932.79,70,6,143,11/30/2018 13:56:55,charter communications,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,62203,IL,5/15/2020 20:34:3,2014-11-01 00:00:00,2/18/2021 14:14:46,2/18/2021,SCHPMT,P2P_COMMIT,P2P,2/18/2021,Fraud
11.44,3726.36,22,3,53,,tularosa communications  inc.,mountain,new mexico,MOBL,MOBILE,FACE_ID,ALLOW,89436,NV,,2019-09-30 00:00:00,6/18/2021 18:0:51,6/18/2021,SCHPMT,P2P_COMMIT,P2P,6/18/2021,Non-Fraud
11.68,0,77,3,67,2/5/2017 20:46:1,centurylink communications  llc,southwest,arizona,ONLN,,UN_PWD,ALLOW,90274,CA,4/8/2018 14:46:43,1995-03-01 00:00:00,8/17/2021 10:46:1,8/17/2021,SCHPMT,P2P_COMMIT,P2P,8/17/2021,Non-Fraud
0.01,122.47,26,4,1154,5/19/2017 10:12:36,cox communications inc.,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,85208,AZ,,2013-06-28 00:00:00,2/8/2021 8:12:36,2/8/2021,SCHPMT,P2P_COMMIT,P2P,2/8/2021,Non-Fraud
366.36,14160.45,61,6,100,8/27/2017 4:28:22,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,95969,CA,,1998-11-12 00:00:00,6/29/2021 10:28:22,6/29/2021,SCHPMT,P2P_COMMIT,P2P,6/29/2021,Non-Fraud
0.01,1842.39,36,12,509,,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,92336,CA,,2002-06-14 00:00:00,6/4/2021 5:35:48,6/4/2021,SCHPMT,P2P_COMMIT,P2P,6/4/2021,Non-Fraud
13.47,0,39,10,753,1/6/2019 10:21:56,,,,ONLN,DESKTOP,AFA_PL,ALLOW,92679,CA,7/4/2018 8:48:47,2011-07-13 00:00:00,3/15/2021 4:21:56,3/15/2021,SCHPMT,P2P_COMMIT,P2P,3/15/2021,Non-Fraud
0.01,0,73,3,131,1/28/2017 4:27:17,frontier communications of america  inc.,southwest,california,MOBL,,UN_PWD,ALLOW,6704,CT,12/5/2019 6:45:37,2004-04-15 00:00:00,6/28/2021 13:27:17,6/28/2021,SCHPMT,P2P_COMMIT,P2P,6/28/2021,Non-Fraud
12.37,0,62,8,35,5/8/2021 4:32:46,,,,ONLN,MOBILE,UN_PWD,ALLOW,46037,IN,,1983-08-25 00:00:00,7/8/2021 19:32:46,7/8/2021,SCHPMT,P2P_COMMIT,P2P,7/8/2021,Non-Fraud
21.74,3213.68,46,5,256,4/21/2020 15:25:30,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,10011,NY,,2017-08-09 00:00:00,1/1/2021 12:25:30,1/1/2021,SCHPMT,P2P_COMMIT,P2P,1/1/2021,Non-Fraud
1.64,2161.52,37,5,2049,9/27/2021 12:38:9,att services inc,southwest,california,ONLN,,UN_PWD,ALLOW,83330,ID,7/26/2019 16:45:37,2013-03-24 00:00:00,7/23/2021 11:38:9,7/23/2021,SCHPMT,P2P_COMMIT,P2P,7/23/2021,Non-Fraud
465.14,0,39,3,879,2/18/2017 4:7:20,comcast cable communications  llc,southwest,california,ONLN,MOBILE,AFA_PL,ALLOW,94553,CA,,1998-07-05 00:00:00,2/7/2021 11:0:51,2/7/2021,SCHPMT,P2P_COMMIT,P2P,2/7/2021,Non-Fraud
0.01,0,62,6,601,2/13/2021 6:14:58,comcast,southwest,california,MOBL,DESKTOP,TOUCH_ID,ALLOW,85635,AZ,,1992-08-24 00:00:00,3/31/2021 11:14:58,3/31/2021,SCHPMT,P2P_COMMIT,P2P,3/31/2021,Non-Fraud
158.31,51046.92,84,36,818,,consolidated communications,great lakes,minnesota,ONLN,DESKTOP,UN_PWD,CHALLENGE_SUCCESS,90016,CA,,2001-02-28 00:00:00,2/13/2021 17:32:21,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021,Fraud
153.99,11819.91,56,9,42,6/19/2021 18:28:57,tds telecom,pacific northwest,oregon,MOBL,DESKTOP,UN_PWD,ALLOW,91745,CA,,2013-07-19 00:00:00,3/5/2021 12:28:57,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021,Fraud
1126.02,612.27,19,11,59,,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,93306,CA,,2018-10-30 00:00:00,4/8/2021 13:53:8,4/8/2021,SCHPMT,P2P_COMMIT,P2P,4/8/2021,Non-Fraud
132.32,3756.01,85,2,0,6/31/2020 14:53:28,gthost,pacific northwest,washington,ONLN,,TOUCH_ID,ALLOW,76132,TX,9/1/2020 9:6:13,2003-04-01 00:00:00,3/30/2021 16:53:28,3/30/2021,SCHPMT,P2P_COMMIT,P2P,3/30/2021,Fraud
167.47,0,31,3,1335,9/6/2017 4:35:8,charter communications  inc,southeast,florida,MOBL,MOBILE,UN_PWD,ALLOW,11213,NY,,2013-06-22 00:00:00,1/31/2021 10:35:8,1/31/2021,SCHPMT,P2P_COMMIT,P2P,1/31/2021,Non-Fraud
282.69,0,38,3,429,9/19/2020 11:17:1,comcast,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,77384,TX,9/8/2020 17:47:9,2001-06-01 00:00:00,4/10/2021 11:17:1,4/10/2021,SCHPMT,P2P_COMMIT,P2P,4/10/2021,Non-Fraud
493.5,74918.29,86,2,32,,compaa dominicana de telfonos s. a.,unknown,distrito nacional,MOBL,,UN_PWD,ALLOW,20601,MD,,2014-05-23 00:00:00,2/23/2021 14:14:46,2/23/2021,SCHPMT,P2P_COMMIT,P2P,2/23/2021,Fraud
0.01,2410.41,61,5,2211,2/14/2017 4:53:53,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,90601,CA,,1990-08-24 00:00:00,7/13/2021 11:53:53,7/13/2021,SCHPMT,P2P_COMMIT,P2P,7/13/2021,Non-Fraud
0.01,0,65,5,2,4/24/2017 4:0:39,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,90621,CA,9/8/2020 6:45:37,1993-05-20 00:00:00,2/17/2021 9:0:39,2/17/2021,SCHPMT,P2P_COMMIT,P2P,2/17/2021,Non-Fraud
4.42,12149.13,102,3,379,10/15/2021 15:8:45,frontier communications of america  inc.,southwest,california,MOBL,,UN_PWD,ALLOW,32117,FL,,2020-05-14 00:00:00,8/19/2021 16:8:45,8/19/2021,SCHPMT,P2P_COMMIT,P2P,8/19/2021,Non-Fraud
488.99,1560.5,92,18,0,8/25/2020 12:58:38,charter communications,southeast,georgia,MOBL,MOBILE,UN_PWD,ALLOW,83349,ID,9/25/2017 0:1:53,2002-12-25 00:00:00,5/27/2021 12:58:38,5/27/2021,SCHPMT,P2P_COMMIT,P2P,5/27/2021,Fraud
109.24,0,75,3,481,,,,,ONLN,MOBILE,UN_PWD,ALLOW,86426,AZ,5/15/2018 22:21:50,1982-10-13 00:00:00,6/10/2021 11:24:32,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021,Non-Fraud
464.26,1154.21,38,4,140,2/14/2020 21:28:58,att services inc,south central,texas,MOBL,MOBILE,AFA_PL,ALLOW,77836,TX,,2001-03-11 00:00:00,3/30/2021 15:28:58,3/30/2021,SCHPMT,P2P_COMMIT,P2P,3/30/2021,Non-Fraud
419.45,6143.19,47,2,1187,,salish networks  inc.,pacific northwest,washington,ONLN,MOBILE,FACE_ID,ALLOW,66762,KS,7/28/2019 9:11:15,1996-10-13 00:00:00,6/25/2021 12:6:48,6/25/2021,SCHPMT,P2P_COMMIT,P2P,6/25/2021,Non-Fraud
316.43,0,68,5,78,,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,77095,TX,,1996-09-20 00:00:00,5/29/2021 12:43:57,5/29/2021,SCHPMT,P2P_COMMIT,P2P,5/29/2021,Non-Fraud
484.26,2044.68,78,3,0,6/17/2019 12:17:0,,,,ONLN,DESKTOP,UN_PWD,ALLOW,78754,TX,5/0/2020 23:50:5,2021-10-01 00:00:00,2021-10-01 00:00:00,2021-10-01 00:00:00,SCHPMT,P2P_COMMIT,P2P,2021-10-01 00:00:00,Fraud
5.17,1122.75,57,8,427,5/18/2020 13:8:8,,,,MOBL,MOBILE,UN_PWD,ALLOW,89445,NV,,1991-07-01 00:00:00,1/28/2021 8:8:8,1/28/2021,SCHPMT,P2P_COMMIT,P2P,1/28/2021,Non-Fraud
493.05,1912.51,62,7,0,5/12/2020 11:1:27,att services inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,83350,ID,5/15/2017 23:50:5,1983-10-01 00:00:00,7/16/2021 10:1:27,7/16/2021,SCHPMT,P2P_COMMIT,P2P,7/16/2021,Fraud
488.24,1786.95,47,5,0,4/15/2020 16:12:8,,,,ONLN,DESKTOP,AFA_PL,ALLOW,83716,ID,5/25/2020 12:50:5,1977-11-14 00:00:00,3/5/2021 8:12:8,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021,Fraud
103.33,5015.88,20,22,1308,11/17/2020 0:16:18,charter communications inc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,11236,NY,10/28/2021 2:45:37,2003-08-25 00:00:00,1/19/2021 20:16:18,1/19/2021,SCHPMT,P2P_COMMIT,P2P,1/19/2021,Non-Fraud
388.78,22611.24,61,32,68,12/20/2018 22:16:14,att services inc,southwest,california,MOBL,,UN_PWD,ALLOW,77433,TX,,1989-05-08 00:00:00,6/5/2021 1:16:14,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021,Non-Fraud
449.99,4724.82,49,5,5,,cox communications inc.,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,95648,CA,9/8/2017 12:45:37,2013-08-02 00:00:00,3/22/2021 10:4:4,3/22/2021,SCHPMT,P2P_COMMIT,P2P,3/22/2021,Non-Fraud
47.1,15779.16,79,6,523,12/18/2020 4:14:32,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,51449,IA,9/12/2020 11:37:16,1999-07-14 00:00:00,2/19/2021 12:14:32,2/19/2021,SCHPMT,P2P_COMMIT,P2P,2/19/2021,Non-Fraud
486.13,3259.59,87,8,0,4/21/2021 10:48:54,,,,ONLN,MOBILE,UN_PWD,ALLOW,52501,IA,6/30/2020 14:50:5,2004-03-01 00:00:00,7/10/2021 14:48:54,7/10/2021,SCHPMT,P2P_COMMIT,P2P,7/10/2021,Fraud
469.95,0,70,5,385,,cox communications inc.,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,80204,CO,,2003-10-24 00:00:00,1/30/2021 13:0:51,1/30/2021,SCHPMT,P2P_COMMIT,P2P,1/30/2021,Non-Fraud
53.58,0,46,6,10,3/15/2020 16:3:48,comcast,southwest,california,MOBL,MOBILE,TOUCH_ID,ALLOW,33409,FL,,1998-02-19 00:00:00,1/17/2021 9:3:48,1/17/2021,SCHPMT,P2P_COMMIT,P2P,1/17/2021,Non-Fraud
461.07,0,60,9,1479,5/8/2017 4:51:45,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,94941,CA,,1996-06-30 00:00:00,2/23/2021 16:51:45,2/23/2021,SCHPMT,P2P_COMMIT,P2P,2/23/2021,Non-Fraud
489.09,3518.37,30,8,0,3/3/2020 9:2:6,,,,MOBL,,UN_PWD,ALLOW,85042,AZ,5/27/2021 12:15:46,1910-10-25 00:00:00,2/13/2021 15:2:6,2/13/2021,SCHPMT,P2P_COMMIT,P2P,2/13/2021,Fraud
404.94,10710.84,46,3,63,8/18/2020 1:31:56,comcast,mountain,colorado,MOBL,MOBILE,UN_PWD,ALLOW,77384,TX,1/8/2019 5:10:27,1982-09-28 00:00:00,1/1/2021 16:31:56,1/1/2021,SCHPMT,P2P_COMMIT,P2P,1/1/2021,Non-Fraud
98.11,3363.53,37,4,2304,,,,,ONLN,MOBILE,UN_PWD,ALLOW,98841,WA,2/24/2017 9:41:25,2019-01-12 00:00:00,4/2/2021 15:14:46,4/2/2021,SCHPMT,P2P_COMMIT,P2P,4/2/2021,Fraud
58.69,1885.92,31,6,969,11/26/2019 12:4:4,charter communications inc,southwest,california,ONLN,DESKTOP,TOUCH_ID,ALLOW,94550,CA,,1998-04-03 00:00:00,3/14/2021 19:4:4,3/14/2021,SCHPMT,P2P_COMMIT,P2P,3/14/2021,Non-Fraud
483.31,0,54,3,364,10/20/2017 18:8:18,frontier communications of america  inc.,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,89521,NV,,2003-10-13 00:00:00,7/6/2021 11:8:18,7/6/2021,SCHPMT,P2P_COMMIT,P2P,7/6/2021,Non-Fraud
486.98,2699.03,68,3,0,10/16/2021 12:14:46,,,,ONLN,DESKTOP,UN_PWD,ALLOW,91740,CA,,1996-12-01 00:00:00,2/20/2021 10:14:46,2/20/2021,SCHPMT,P2P_COMMIT,P2P,2/20/2021,Fraud
49.08,5626.62,17,11,1417,11/29/2020 4:15:47,charter communications,southeast,georgia,MOBL,MOBILE,UN_PWD,ALLOW,91367,CA,,2013-10-29 00:00:00,5/18/2021 18:15:47,5/18/2021,SCHPMT,P2P_COMMIT,P2P,5/18/2021,Non-Fraud
366.04,10078.7,32,34,78,,comcast,south central,texas,MOBL,,UN_PWD,ALLOW,93311,CA,7/12/2018 6:19:33,2019-05-31 00:00:00,7/10/2021 11:0:51,7/10/2021,SCHPMT,P2P_COMMIT,P2P,7/10/2021,Non-Fraud
312.13,1615.57,41,2,57,3/7/2019 5:52:26,t-mobile usa  inc.,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,75165,TX,8/21/2017 6:41:4,1996-05-30 00:00:00,2/28/2021 11:52:26,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021,Non-Fraud
40.73,890.82,55,6,104,5/5/2017 13:27:24,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,86303,AZ,,2001-10-01 00:00:00,3/5/2021 16:27:24,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021,Non-Fraud
0.01,9509.03,46,8,76,9/10/2017 17:26:8,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,75220,TX,7/2/2020 6:41:57,1982-03-31 00:00:00,1/19/2021 19:26:8,1/19/2021,SCHPMT,P2P_COMMIT,P2P,1/19/2021,Non-Fraud
486.95,4313.42,19,9,143,3/20/2021 18:53:44,midcontinent communications,midwest,kansas,ONLN,DESKTOP,UN_PWD,ALLOW,93636,CA,,1987-11-21 00:00:00,6/10/2021 13:53:44,6/10/2021,SCHPMT,P2P_COMMIT,P2P,6/10/2021,Fraud
488.5,3704.75,59,0,990,3/16/2018 18:42:46,,,,ONLN,DESKTOP,UN_PWD,ALLOW,91754,CA,,1992-02-20 00:00:00,7/26/2021 10:42:46,7/26/2021,SCHPMT,P2P_COMMIT,P2P,7/26/2021,Fraud
0.01,0,61,5,717,1/18/2021 8:29:54,centurylink communications  llc,southwest,arizona,ONLN,,UN_PWD,ALLOW,77459,TX,,2018-02-01 00:00:00,3/5/2021 7:29:54,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021,Non-Fraud
359.67,0,71,3,499,,comcast,south central,texas,MOBL,,UN_PWD,ALLOW,94513,CA,,1989-02-28 00:00:00,7/1/2021 17:22:2,7/1/2021,SCHPMT,P2P_COMMIT,P2P,7/1/2021,Non-Fraud
4.25,720.86,46,4,1469,5/27/2021 6:49:2,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,95838,CA,12/31/2017 5:45:37,2018-01-08 00:00:00,3/8/2021 12:49:2,3/8/2021,SCHPMT,P2P_COMMIT,P2P,3/8/2021,Non-Fraud
491.18,2081.01,56,3,645,6/12/2020 12:56:55,"amazon.com, inc",great lakes,ohio,ONLN,MOBILE,UN_PWD,ALLOW,95205,CA,,2002-10-02 00:00:00,2/28/2021 13:14:46,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021,Fraud
492.68,8064.82,18,3,165,8/29/2020 14:51:9,wholesale air-time inc.,southwest,california,ONLN,,UN_PWD,ALLOW,55781,MN,,1986-03-29 00:00:00,2/1/2021 10:51:9,2/1/2021,SCHPMT,P2P_COMMIT,P2P,2/1/2021,Fraud
231.88,58.11,34,12,520,5/1/2018 9:8:7,charter communications  inc,southeast,florida,MOBL,DESKTOP,AFA_BM,ALLOW,98042,WA,3/13/2019 16:53:59,1990-09-18 00:00:00,2/20/2021 14:8:7,2/20/2021,SCHPMT,P2P_COMMIT,P2P,2/20/2021,Non-Fraud
0.01,1173.83,49,4,109,,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,95205,CA,,2000-04-02 00:00:00,5/24/2021 6:40:58,5/24/2021,SCHPMT,P2P_COMMIT,P2P,5/24/2021,Non-Fraud
497.16,3533.34,68,8,916,5/18/2020 17:43:4,comcast,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,31516,GA,,2004-02-14 00:00:00,3/5/2021 17:43:4,3/5/2021,SCHPMT,P2P_COMMIT,P2P,3/5/2021,Non-Fraud
7.82,93118.47,22,4,2374,4/18/2017 9:20:26,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,28704,NC,7/19/2019 6:45:37,1999-09-21 00:00:00,7/23/2021 17:20:26,7/23/2021,SCHPMT,P2P_COMMIT,P2P,7/23/2021,Non-Fraud
0.01,0,37,3,688,2/16/2020 4:48:2,charter communications,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,90004,CA,,2002-08-12 00:00:00,6/2/2021 22:48:2,6/2/2021,SCHPMT,P2P_COMMIT,P2P,6/2/2021,Non-Fraud
1727.1,2093.06,70,3,473,,dedipath,southwest,california,ONLN,DESKTOP,AFA_PL,ALLOW,29801,SC,5/25/2020 7:23:0,1972-05-20 00:00:00,1/28/2021 15:42:44,1/28/2021,SCHPMT,P2P_COMMIT,P2P,1/28/2021,Fraud
4.01,1076.25,60,4,727,3/31/2017 7:4:12,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,89113,NV,,1999-02-09 00:00:00,2/7/2021 14:4:12,2/7/2021,SCHPMT,P2P_COMMIT,P2P,2/7/2021,Non-Fraud
905.36,3926.85,73,4,771,5/12/2017 18:36:15,jasper technologies  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,22405,VA,,2002-10-03 00:00:00,3/11/2021 23:36:15,3/11/2021,SCHPMT,P2P_COMMIT,P2P,3/11/2021,Non-Fraud
2273.12,13530.9,47,0,657,1/16/2020 15:5:40,northrop grumman,mid atlantic,maryland,MOBL,MOBILE,AFA_PL,,80235,CO,10/16/2019 6:58:48,1984-06-30 00:00:00,5/19/2021 13:5:40,5/19/2021,SCHPMT,P2P_COMMIT,P2P,5/19/2021,Non-Fraud
493.61,1789.32,59,3,10,,suddenlink communications,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,33896,FL,,1989-07-22 00:00:00,5/27/2021 13:50:8,5/27/2021,SCHPMT,P2P_COMMIT,P2P,5/27/2021,Fraud
0.01,0,39,6,196,12/14/2020 4:7:20,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85037,AZ,,1997-04-29 00:00:00,6/21/2021 18:0:51,6/21/2021,SCHPMT,P2P_COMMIT,P2P,6/21/2021,Non-Fraud
64.9,2239.26,74,6,991,,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,33076,FL,,2002-11-12 00:00:00,1/22/2021 1:0:51,1/22/2021,SCHPMT,P2P_COMMIT,P2P,1/22/2021,Non-Fraud
67.31,0,60,3,2646,11/22/2017 6:7:20,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,34446,FL,,1993-11-01 00:00:00,7/4/2021 9:0:51,7/4/2021,SCHPMT,P2P_COMMIT,P2P,7/4/2021,Non-Fraud
306.03,467.51,28,13,344,2/26/2021 15:7:20,att services inc,south central,texas,MOBL,DESKTOP,UN_PWD,ALLOW,77015,TX,,1998-05-24 00:00:00,6/9/2021 11:0:51,6/9/2021,SCHPMT,P2P_COMMIT,P2P,6/9/2021,Non-Fraud
451.04,0,67,6,394,,cox communications inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,89147,NV,,1992-08-30 00:00:00,5/8/2021 20:0:51,5/8/2021,SCHPMT,P2P_COMMIT,P2P,5/8/2021,Non-Fraud
22.93,266930.83,29,24,75,12/26/2018 11:27:34,cable one  inc.,southwest,arizona,MOBL,PHONE,UN_PWD,ALLOW,68116,NE,,1985-12-13 00:00:00,5/19/2021 6:27:34,5/19/2021,SCHPMT,P2P_COMMIT,P2P,5/19/2021,Non-Fraud
486.51,4308.99,31,5,0,4/28/2021 12:0:51,,,,ONLN,MOBILE,UN_PWD,ALLOW,93311,CA,,1990-10-01 00:00:00,2/28/2021 12:0:51,2/28/2021,SCHPMT,P2P_COMMIT,P2P,2/28/2021,Fraud
0.87,0,62,6,1896,2/4/2020 5:7:20,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,85028,AZ,,1998-06-01 00:00:00,6/5/2021 20:0:51,6/5/2021,SCHPMT,P2P_COMMIT,P2P,6/5/2021,Non-Fraud
427.97,1139.53,67,3,25,,northrop grumman,mid atlantic,maryland,MOBL,DESKTOP,UN_PWD,ALLOW,95835,CA,12/10/2018 20:45:37,2007-05-12 00:00:00,2/7/2021 13:57:49,2/7/2021,SCHPMT,P2P_COMMIT,P2P,2/7/2021,Non-Fraud
